	0	1	2	3	4	5	6	7	8	9
agfange	0	0	0	1	0	0	0	0	0	0
far	0	0	0	0	0	0	1	0	0	0
cry	0	0	0	0	0	0	0	1	0	0
redactedQ10tokens49characters	0	0	0	0	0	0	0	0	0	1
gfrögt	0	0	0	0	0	0	0	1	0	0
öbich	0	0	0	0	0	0	0	0	1	0
soes	0	0	1	0	0	0	0	0	0	0
cools	0	0	0	1	0	0	0	0	0	0
system	0	0	0	0	1	0	0	0	0	0
django	0	1	0	0	0	0	0	0	0	0
vorfahre	0	0	0	0	0	0	0	0	0	1
grilliered	0	0	0	0	0	0	1	0	0	0
natürlich	0	0	0	0	0	0	0	1	0	1
nechshte	0	0	0	1	0	0	0	0	0	0
48	0	0	0	0	1	0	0	0	0	0
überwached	0	0	0	0	0	0	1	0	0	0
fäll	0	0	0	0	0	0	0	1	0	0
gangi	0	0	0	0	0	0	0	0	1	0
hinterhalt	0	0	1	0	0	0	0	0	0	0
kilo	0	0	0	0	0	0	0	1	0	0
lah	0	0	0	1	0	0	0	0	0	0
würed	0	0	0	0	1	1	0	0	0	1
muskelmasseufbau	0	0	0	0	0	0	1	0	0	0
neigt	0	0	0	0	0	0	0	1	0	0
einzig	0	1	0	0	0	0	0	0	0	0
protein	0	0	0	0	1	0	0	0	0	0
tofu	0	0	0	0	0	0	1	0	0	0
gmotzt	0	0	1	0	0	0	0	0	0	0
oberkörperlashtig	0	0	0	0	1	0	0	0	0	0
wiise	0	1	0	0	0	0	0	0	0	0
bohne	0	0	1	0	0	0	0	0	0	0
sauce	0	0	0	0	1	0	0	0	0	0
kh	0	0	0	0	0	0	1	0	0	0
hettet	0	0	0	0	0	0	0	1	0	0
Danke	0	0	0	0	0	0	0	2	1	0
masse	0	0	0	1	0	0	0	0	0	0
stetig	0	0	0	0	0	0	0	0	0	1
reagiert	0	0	0	0	1	0	0	0	0	0
dassich	0	0	0	0	0	0	0	1	0	0
würklicg	0	0	0	0	0	0	0	0	1	0
regeneration	0	1	0	0	0	0	0	0	0	0
Wer	0	0	0	0	0	0	0	0	1	0
obere	0	0	0	1	0	0	0	0	0	0
assymetrish	0	0	0	0	0	1	0	0	0	0
redactedQ1tokens14characters	0	0	0	0	0	0	0	0	1	0
2h	0	1	0	0	0	0	0	0	0	0
asvz	0	0	0	1	0	0	0	0	0	0
hänge	0	0	0	0	2	0	0	0	0	0
Darum	0	0	0	0	0	0	1	1	0	0
machich	0	0	0	0	0	0	0	0	1	0
hasse	0	0	1	0	0	0	0	0	0	0
herts	0	0	0	0	0	0	0	0	1	0
tussi	0	0	0	0	0	0	0	0	0	1
shlafed	0	0	0	0	0	1	0	0	0	0
ufhöre	0	0	0	0	0	0	0	0	1	0
shultere	0	0	0	0	0	0	0	0	1	0
pulli	0	0	0	0	0	0	0	1	0	0
redactedQ17tokens76characters	0	0	0	0	0	0	0	0	0	1
läde	0	0	0	0	1	0	0	0	0	0
fleish	0	0	0	0	0	1	0	0	0	0
issish	0	0	0	0	0	0	1	0	0	0
redactedQ4tokens13characters	0	0	0	1	0	0	0	0	0	0
immerhin	0	0	0	0	0	1	0	0	0	0
gsünelet	0	0	0	0	0	0	0	0	1	0
leiche	0	0	1	0	0	0	0	0	0	0
erfolg	0	0	0	0	0	0	0	1	0	0
nimmsh	0	1	0	0	0	0	0	0	0	0
Shiss	0	0	0	0	1	0	0	0	0	0
Mhhhh	0	0	0	0	0	0	0	0	0	1
muskelmasse	0	0	1	0	0	0	0	0	0	0
abnimmsh	0	0	0	0	0	1	0	0	0	0
diäte	0	0	0	0	0	0	0	1	0	0
sport	0	1	0	1	0	0	0	0	0	0
shirt	0	0	0	1	0	0	0	0	0	0
körperbetont	0	0	0	0	0	0	0	0	0	1
trainiere	0	1	0	0	0	0	0	0	0	0
Äh	0	0	0	0	1	0	0	0	0	0
redactedQ19tokens117characters	0	0	0	0	0	0	0	0	0	1
psyche	0	2	0	0	0	0	0	0	0	0
shuld	0	0	1	0	0	0	0	0	0	0
widermal	0	0	0	0	1	0	0	0	0	0
Jej	0	0	0	0	0	1	0	0	0	0
redactedQ12tokens74characters	0	0	0	0	0	0	0	0	1	0
eigeni	0	0	0	0	0	0	1	0	0	0
zahle	0	0	0	1	0	0	0	0	1	0
kondi	0	0	1	0	0	0	0	0	0	0
lola	0	0	0	0	0	0	0	0	0	1
stadt	0	1	0	0	0	1	0	0	0	0
gash	0	0	1	0	0	0	0	0	0	0
brutal	0	0	0	1	0	0	0	0	0	0
Abers	0	0	0	0	0	0	1	0	0	0
redactedQ19tokens87characters	0	0	0	0	1	0	0	0	0	0
:-D	0	0	0	0	0	1	0	0	0	0
volleyball	0	0	0	0	0	0	0	0	1	0
felder	0	0	0	0	0	0	0	0	1	0
10ni	0	0	1	0	0	0	1	0	0	0
chleidergstell	0	1	0	0	0	0	0	0	0	0
djungel	0	1	0	0	0	0	0	0	0	0
camp	0	0	1	0	0	0	0	0	0	0
rosvita	0	0	0	0	0	0	1	0	0	0
unterhaltsam	0	0	0	0	0	0	0	0	0	1
holland	2	0	0	0	0	0	0	0	0	0
ad	0	0	0	2	0	1	0	0	0	0
WM	0	0	0	0	1	0	0	0	0	0
glügnet	0	0	0	0	0	0	0	0	0	1
lat	0	0	1	0	0	0	0	0	0	0
ablauft	0	1	0	0	0	0	0	0	0	0
shiibe	0	0	0	0	1	0	0	0	0	0
shniide	0	0	0	0	0	1	0	0	0	0
gfrüre	0	0	0	0	0	0	0	1	0	0
riss	0	0	1	0	0	0	0	0	0	0
arsh	0	0	0	0	0	1	0	0	0	0
uswiitet	0	0	0	0	0	0	1	0	0	0
irgendwenn	1	0	0	0	0	0	0	0	0	0
lönd	0	1	0	0	0	0	0	0	0	0
demit	0	0	0	1	0	0	0	0	0	0
beshäftiget	0	0	0	0	1	0	0	0	0	0
wtf	0	0	0	0	0	0	0	1	0	0
gwünsh	1	0	0	0	0	0	0	0	0	0
redactedQ5tokens35characters	0	0	0	0	1	0	0	0	0	0
Süüss	0	0	0	0	0	0	1	0	0	0
jogge	0	1	0	0	0	0	0	0	0	0
niemert	1	0	0	0	0	0	0	0	0	0
erchent	0	1	0	0	0	0	0	0	0	0
öbmer	0	0	1	0	0	0	0	0	0	0
;-(	0	0	0	0	0	0	0	1	0	0
;-)*	0	0	0	0	0	0	0	0	1	0
now	0	0	0	1	0	0	0	0	0	0
show	0	0	0	0	1	0	0	0	0	0
something	0	0	0	0	0	0	1	0	0	0
different	0	0	0	0	0	0	0	1	0	0
Herrgott	0	0	0	0	0	0	1	0	0	0
früeee	0	0	0	0	0	0	0	0	0	1
dübi	0	1	0	0	0	0	0	0	0	0
Sodala	0	0	0	0	1	0	0	0	0	0
fressi	0	0	1	0	0	0	0	0	0	0
flügsh	0	0	0	1	0	0	0	0	0	0
jagge	0	1	0	0	0	1	0	0	0	0
hebt	0	0	0	0	0	0	1	0	0	0
hebed	0	0	2	0	0	0	0	0	0	0
richtigi	0	0	0	0	0	0	0	1	0	0
jeans	0	0	0	0	0	0	0	0	1	0
useshwitzish	0	0	1	0	0	0	0	0	0	0
liechter	0	0	0	0	0	1	0	0	0	0
vorem	0	0	0	0	0	0	0	1	0	0
openair	0	0	0	0	0	0	0	0	1	0
erkennt	0	0	0	0	0	1	0	0	0	0
redactedQ9tokens59characters	0	0	0	0	0	0	0	1	0	0
öffentlechkeit	0	0	0	0	1	0	0	0	0	0
droush	0	0	0	0	0	1	0	0	0	0
Militär	0	1	0	0	0	0	0	0	0	0
auso	0	0	1	0	0	0	0	0	0	0
zigmau	0	0	0	1	0	0	0	0	0	0
gäbiger	0	0	0	0	1	0	0	0	0	0
jedi	0	0	0	0	0	0	0	1	0	0
Büez	0	0	0	0	0	0	0	0	1	0
daheime	0	0	0	0	0	0	0	0	0	1
burgdorf	0	1	0	0	0	0	0	0	0	0
fest	0	0	0	2	0	0	0	0	0	0
schnittersunnti	0	0	0	0	0	0	1	0	0	0
Hoffes	0	0	0	0	0	0	0	0	1	0
BIER	1	0	0	0	0	0	0	0	0	0
nahezu	0	1	0	0	0	0	0	0	0	0
überall	0	0	1	0	0	0	0	0	0	0
erhältlich	0	0	0	1	0	0	0	0	0	0
schamlosen	0	0	0	0	0	0	0	0	0	1
wilde	0	0	0	0	1	0	0	0	0	0
Sexorgien	0	0	0	0	0	1	0	0	0	0
missbraucht	0	0	0	0	0	0	1	0	0	0
Schandtaten	0	0	1	0	0	0	0	0	0	0
stoppen	0	0	0	1	0	0	0	0	0	0
Mein	0	0	0	0	0	1	0	0	0	0
Gott	0	0	0	0	0	0	1	0	0	0
ipennt	0	0	0	1	0	0	0	0	0	0
nee	0	0	0	0	0	1	0	0	0	0
southpark	0	0	0	0	0	0	0	1	0	0
Staarch	0	0	0	0	0	0	0	0	0	1
solo	0	1	0	0	0	0	0	0	0	0
emojiQraisedFist	0	0	0	0	1	0	0	0	0	0
schaffsch	0	0	0	0	0	0	0	1	0	0
ech	24	0	0	1	0	0	1	2	0	1
pröfig	0	0	0	1	0	0	0	0	0	0
googlet	0	0	0	0	1	0	0	0	0	0
geschter	0	1	0	0	0	0	0	0	0	0
marguerite	0	0	1	2	0	0	0	0	0	0
aglüte	0	0	0	0	1	0	0	0	0	0
schribfähler	0	0	0	1	0	0	0	0	0	0
Joa	0	0	0	0	0	0	0	0	1	0
böggsch	0	0	1	0	0	0	0	0	0	0
redactedQ10tokens60characters	0	0	0	0	0	0	0	1	0	0
vel	0	0	1	0	0	0	0	0	0	0
werd	0	0	0	1	0	0	0	0	0	0
los	0	0	0	0	1	0	0	0	0	0
dech	1	4	0	1	0	0	0	0	0	0
döf	0	0	1	0	0	0	0	0	0	0
könne	0	0	0	1	0	0	0	0	0	0
wörded	0	0	0	1	0	0	0	0	0	0
teilnäh	0	0	0	0	1	0	0	0	0	0
http://www.findmind.ch/mobile.php?go=start&id=NNNNN	0	0	0	0	0	0	0	1	0	0
acht	0	0	0	0	0	0	1	0	0	0
nä	0	0	0	0	0	1	0	1	0	0
Ech	0	0	0	0	0	0	0	0	0	1
echs	2	0	0	0	0	0	0	0	0	0
gwösst	0	0	1	0	0	0	0	0	0	0
redactedQ10tokens50characters	0	0	0	0	0	0	1	0	0	0
streame	0	0	0	0	0	1	0	0	0	0
chlöisu	0	1	0	0	0	0	0	0	0	0
nöchschte	0	0	0	0	0	1	0	0	0	0
cinema	0	0	0	0	0	0	0	0	1	0
loschtig	0	0	0	0	1	0	0	0	0	0
Heder	0	0	0	1	0	0	0	1	0	0
haut	0	0	0	0	0	0	0	0	1	0
schnöu	0	0	0	0	0	0	0	0	0	1
esches	0	0	0	0	0	1	0	0	0	0
umso	0	0	0	0	0	0	1	0	0	0
schwärer	0	0	0	0	0	0	0	1	0	0
met	1	2	0	0	0	1	1	0	0	0
debby	0	0	1	0	0	0	0	0	0	0
dröber	0	0	0	1	0	1	0	0	0	0
gredt	0	0	0	0	1	0	0	0	0	0
Esch	0	0	0	0	0	0	0	1	1	0
demet	0	0	0	0	0	0	1	0	0	0
omgoh	0	0	0	0	0	0	0	0	1	0
schlächt	0	0	1	0	0	0	0	0	0	0
öpperem	0	0	1	0	0	0	0	0	0	0
mösse	0	0	0	0	1	0	0	0	0	0
redactedQ34tokens187characters	0	0	0	0	0	0	0	0	1	0
redactedQ16tokens84characters	0	0	0	0	0	0	0	0	0	1
erwähnsch	0	0	1	0	0	0	0	0	0	0
höt	0	3	0	0	0	1	1	0	0	0
mathitescht	0	0	0	0	0	0	0	0	1	0
gliichblibt	0	1	0	0	0	0	0	0	0	0
Jop	0	0	0	0	0	1	0	0	0	0
gä	0	0	0	0	0	0	1	0	0	1
fahrsch	0	1	0	0	0	0	0	0	0	0
nothäufer	0	0	0	0	0	0	0	0	0	1
23.	0	0	1	0	0	0	0	0	0	0
schifahre	0	0	0	0	0	0	0	0	1	0
öber	0	0	0	0	0	0	1	0	0	0
ähnlechkeit	0	1	0	0	0	0	0	0	0	0
eigentlech	0	0	1	0	0	0	0	0	0	0
vorhande	0	0	0	0	1	0	0	0	0	0
Jaja	0	0	0	0	0	0	0	0	0	1
mata	0	0	0	1	0	0	0	0	0	0
kamera	0	0	0	0	1	0	0	0	0	0
adi	0	0	0	0	0	0	0	0	0	1
säuber	1	0	0	0	0	0	0	0	0	0
Supi	0	0	0	0	0	0	1	0	0	0
Musch	0	0	0	0	0	0	0	1	0	0
rüehrt	0	0	1	0	0	0	0	0	0	0
redactedQ9tokens45characters	0	0	0	1	1	0	0	0	0	0
Demfau	0	0	0	0	0	1	0	0	1	0
nomou	0	0	1	0	0	0	0	0	0	0
rüert	0	0	0	1	0	0	0	0	0	0
heigsch	0	0	0	1	0	0	0	0	1	0
angscht	0	0	1	0	0	0	0	0	0	0
gfühlschaos	0	0	0	0	0	0	0	0	0	1
ehrs	0	0	0	0	0	1	0	0	0	0
ame	0	0	0	0	0	0	1	0	0	0
schloss	0	0	0	1	0	0	0	0	0	0
Blöd	0	0	0	0	0	1	0	0	0	0
redactedQ20tokens107characters	0	0	0	0	0	0	1	0	0	0
redactedQ29tokens155characters	0	0	0	0	0	0	0	1	0	0
Mm	0	0	0	0	0	0	0	0	1	0
redactedQ14tokens83characters	0	0	0	0	0	0	0	0	0	1
zo	0	1	0	0	0	0	0	0	0	0
ehre	0	0	1	0	0	0	0	0	0	0
roggeled	0	0	0	1	0	0	0	0	0	0
Le	0	0	0	0	0	0	0	1	0	0
preuve	0	0	0	0	0	0	0	0	1	0
chouft	0	0	0	0	1	0	0	0	0	0
Hmmm	0	0	0	0	0	1	0	1	0	0
könnsch	0	0	0	0	0	0	0	0	0	1
redactedQ7tokens28characters	0	0	0	1	0	0	0	0	0	0
Be	0	0	0	0	0	0	0	0	1	0
sandrine	0	1	0	0	0	0	0	0	0	0
gsesch	0	0	1	0	0	0	0	0	0	0
secher	0	0	0	0	0	0	1	0	0	0
chome	0	0	1	0	0	0	0	0	0	0
Cool	0	0	0	0	0	1	0	0	0	0
redactedQ7tokens31characters	0	0	0	0	0	0	0	1	0	0
näihe	0	0	1	0	0	0	0	0	0	0
Chonnsch	0	0	0	0	0	1	0	0	0	0
verkleidet	0	0	0	0	0	0	0	0	0	1
schlemms	0	0	0	0	0	0	0	1	0	0
redactedQ13tokens62characters	0	0	0	0	0	0	0	0	1	0
Besch	0	0	0	0	0	0	0	0	1	0
schüpfheim	0	0	0	0	0	0	1	0	0	0
befinded	0	0	0	0	0	0	0	1	0	0
redactedQ7tokens40characters	0	0	0	0	0	0	0	1	0	0
pönktlech	0	1	0	0	0	0	0	0	0	0
omgheisch	0	1	0	0	0	0	0	0	0	0
tout	0	0	0	0	0	0	0	1	0	0
à	0	0	0	0	0	0	0	0	1	0
l'	0	0	0	0	0	0	0	0	0	1
znacht	0	0	0	1	1	0	1	0	0	0
Merci	0	0	0	1	0	0	0	0	1	0
redactedQ15tokens68characters	0	0	0	0	0	1	0	0	0	0
Ond	0	0	0	0	0	0	0	1	0	0
erwartisch	0	0	0	0	0	0	0	0	0	1
redactedQ17tokens91characters	0	0	0	0	0	1	0	0	0	0
redactedQ10tokens53characters	0	0	0	0	0	0	1	0	0	0
wösse	0	0	0	1	0	0	0	0	0	0
Osserdem	0	0	0	0	0	1	0	0	0	0
verzellsch	0	0	0	1	0	0	0	0	0	0
emner	0	1	0	0	0	0	0	0	0	0
nochefroge	0	0	0	0	0	0	0	0	1	0
nochefrogt	0	0	0	0	1	0	0	0	0	0
desne	0	0	0	0	0	0	1	0	0	0
fendi	0	0	0	0	0	0	0	0	0	1
woche	0	0	0	0	1	0	0	0	0	0
schiferie	0	0	0	0	0	0	0	0	0	1
maturapriis	0	0	0	1	0	0	0	0	0	0
knapp	0	1	0	0	1	0	0	0	0	0
wechtig	0	0	0	1	0	0	0	0	0	0
nehme	0	0	0	0	1	0	0	0	0	0
wörd	0	0	0	0	0	0	0	0	1	0
nöime	0	0	1	0	0	0	0	0	0	0
redactedQ15tokens83characters	0	0	0	0	0	1	0	0	0	0
chonnt	0	1	1	0	0	0	0	0	0	0
synchron	0	1	0	0	0	0	0	0	0	0
setted	0	0	1	0	0	0	0	0	0	0
redactedQ14tokens68characters	0	0	0	0	0	0	0	0	0	1
ged	0	0	0	0	0	0	0	0	1	0
dämlech	0	1	0	0	0	0	0	0	0	0
emojiQdisappointedButRelievedFace	0	0	0	1	0	0	0	0	0	0
heder	0	0	0	0	0	0	0	1	0	0
entschuldigt	0	0	0	0	0	0	0	0	0	1
demm	0	0	0	0	0	1	0	0	0	0
här	0	0	0	0	0	0	1	0	0	0
wäred	0	0	0	0	0	0	0	1	0	0
ballerinas	0	0	0	0	0	0	0	0	1	0
mösst	0	0	0	0	1	0	0	0	0	0
amälde	0	0	0	0	0	1	0	0	0	0
redactedQ14tokens82characters	0	0	0	0	0	0	0	1	0	0
schono	0	0	0	0	0	0	0	0	0	1
teuta	0	1	0	0	0	0	0	0	0	0
samschtig	0	0	1	0	0	0	0	0	0	0
horror-revival	0	0	0	0	1	0	0	0	0	0
gieng	0	0	0	0	0	0	0	0	0	1
vöu	0	1	0	0	0	0	0	0	0	0
choschtet	0	0	0	1	0	0	0	0	0	0
gloub	0	0	0	0	0	0	0	0	1	0
länged	0	0	0	1	0	0	0	0	0	0
vergesisch	0	1	0	0	0	0	0	0	0	0
glichfals	0	0	0	0	1	0	0	0	0	0
Moin	0	0	0	0	0	0	0	1	0	0
moin	0	0	0	0	0	0	0	0	1	0
plakatzügs	0	0	0	0	1	0	0	0	0	0
kömmeret	0	0	0	0	0	1	0	0	0	0
redactedQ9tokens53characters	0	0	0	0	0	0	0	0	0	1
abgseit	0	0	0	0	1	0	0	0	0	0
wöu	0	0	0	0	0	0	0	0	0	1
redactedQ10tokens57characters	0	0	0	0	0	0	1	0	0	0
Klar	0	0	0	0	0	0	0	1	0	0
heschs	0	0	0	0	0	0	0	0	1	0
agluegt	0	0	0	0	0	1	0	0	0	1
redactedQ10tokens47characters	0	0	0	0	1	1	0	0	0	0
Jäso	0	0	0	0	0	1	0	0	0	0
Schaffsch	0	0	0	0	0	0	0	0	1	0
aleisch	0	1	0	0	0	0	0	0	0	0
Do	0	0	0	0	1	0	0	0	0	0
wäremer	0	0	0	0	0	1	0	0	0	0
hoseazug	0	0	0	0	0	0	0	0	1	0
émile	0	0	0	1	0	0	0	0	0	0
teile	0	0	0	0	0	1	1	0	0	0
nommere	0	1	0	0	0	0	0	0	0	0
sösch	0	0	0	0	1	0	0	0	0	0
metteile	0	0	0	0	0	0	0	0	1	0
fascht	0	1	0	0	0	0	0	0	0	0
esst	0	0	0	1	0	0	0	0	0	0
chönnz	0	0	0	0	1	0	0	0	0	0
hedüte	0	0	0	0	0	0	0	0	1	0
redactedQ43tokens213characters	0	0	0	0	0	0	0	0	0	1
oug	0	0	0	1	0	0	0	0	0	0
bhautet	0	0	0	0	1	0	0	0	0	0
öbernemmsch	0	0	0	0	1	0	0	0	0	0
redactedQ13tokens68characters	0	0	0	0	0	0	1	0	0	0
Hed	0	0	0	0	0	0	0	1	0	0
fröid	0	0	0	0	0	0	0	0	0	1
emmer	0	0	2	0	0	0	0	0	0	0
bescht	0	0	0	0	1	0	0	0	0	0
erennere	0	0	0	1	0	0	0	0	0	0
redactedQ16tokens97characters	0	0	0	0	0	1	0	0	0	0
dütsch	0	0	0	0	0	0	0	0	0	1
gliner	0	0	0	0	0	0	0	0	0	1
kanti	0	0	0	0	1	0	1	0	0	0
doof	0	0	0	0	0	0	0	0	0	1
gsänd	0	0	0	0	1	0	0	0	0	0
Bye	0	0	0	0	0	0	0	0	1	0
nochdem	0	0	1	0	0	0	0	0	0	0
dine	0	0	0	0	1	0	0	0	0	0
brief	0	0	0	0	0	1	0	0	0	0
freii	0	0	0	0	0	1	0	0	0	0
plätz	0	0	0	0	0	0	1	0	0	0
wönsche	0	0	0	0	1	0	0	0	0	0
redactedQ15tokens74characters	0	0	0	0	0	0	1	0	0	0
okey	0	0	0	0	0	0	0	0	1	0
zemlech	0	1	0	0	0	0	0	0	0	0
vollkritzlet	0	0	1	0	0	0	0	0	0	0
Ooh	0	0	0	0	0	0	2	0	0	0
redactedQ15tokens86characters	0	0	0	0	0	0	0	0	0	1
Ihnen	0	1	0	0	0	0	0	0	0	0
anderen	0	0	0	1	0	0	0	0	0	1
Bescheid	0	0	0	0	1	0	0	0	0	0
geben	0	0	0	0	0	1	0	0	0	0
Wir	0	0	0	0	0	0	0	0	1	0
verbleiben	0	0	0	0	0	0	0	0	0	1
nathy	0	1	0	0	0	0	0	0	0	0
duredräit	0	0	0	0	1	0	0	0	0	0
ees	1	0	0	0	0	0	0	0	0	0
diiich	0	1	0	0	0	0	0	0	0	0
giiiiiibt	0	0	1	0	0	0	0	0	0	0
gibe	0	0	0	0	0	0	1	0	0	0
Müeji	0	0	0	0	0	0	0	0	1	0
Wäg	0	1	0	0	0	0	0	0	0	0
Schtress	0	0	0	1	0	0	0	0	0	0
Umwäg	0	0	0	0	0	0	0	0	0	1
erscht	0	1	1	0	0	0	0	0	0	0
schtercher	0	0	0	1	0	0	0	0	0	0
Luft	0	0	0	0	1	0	0	1	0	0
meischtens	0	0	0	0	0	1	0	0	0	0
Wäut	0	1	0	0	0	0	0	0	0	0
allgemein	0	0	1	0	0	0	0	0	0	0
Spezielle	0	0	0	0	0	0	1	0	0	0
gäge	0	0	0	0	0	0	0	0	1	0
seje	0	0	0	0	0	0	0	0	0	1
Problem	0	1	0	2	0	1	0	0	0	0
Thematik	0	0	0	0	1	0	0	0	0	0
Rolle	0	0	0	1	0	0	0	0	0	0
durend	0	0	0	0	1	0	0	0	0	0
schwäbsch	0	0	0	0	0	0	0	0	1	0
ds	2	1	0	0	0	2	0	1	1	1
Ougemerk	0	1	0	0	0	0	0	0	0	0
eigentliche	0	0	0	0	1	0	0	0	0	0
z.B.	0	0	0	0	0	0	0	1	0	0
Kommunikation	0	0	0	0	0	0	0	0	1	0
chöme	0	0	0	1	0	0	0	0	0	0
enang	0	1	0	0	0	0	0	0	0	0
uswyche	0	0	0	1	0	0	0	0	0	0
wyt	0	0	0	0	0	0	1	0	0	0
Schtund	0	0	1	0	0	0	0	0	0	0
lege	0	0	0	0	0	0	0	0	1	0
bequemi	0	0	0	0	0	0	0	0	0	1
eure	1	0	0	0	0	0	0	0	0	0
Bedürfnisse	0	1	0	0	0	0	0	0	0	0
Ansprüche	0	0	0	1	0	0	0	0	0	0
unterschiedlich	0	0	0	0	0	1	0	0	0	0
gilt	0	0	0	0	0	0	0	0	0	1
euch	0	1	0	0	0	0	0	0	0	0
gelingen	0	0	1	0	0	0	0	0	0	0
euren	0	0	0	0	0	1	0	0	0	0
finden	0	0	0	0	0	0	0	0	0	1
yproche	0	0	0	0	0	0	0	1	0	0
würdisch	0	0	0	1	0	0	0	0	0	0
Gruess	0	0	0	0	0	0	0	0	1	0
lengeri	0	0	1	0	0	0	0	0	0	0
Zyt	0	0	0	1	0	0	0	0	0	0
dürehautet	0	0	0	0	1	0	0	0	0	0
Der	0	0	0	0	0	0	1	0	0	0
Zämebruch	0	0	0	0	0	0	0	1	0	0
TILT	0	0	0	0	0	0	0	0	0	1
vertrybe	0	0	0	1	0	0	0	0	0	0
erchennt	0	0	0	0	0	0	0	0	1	0
Zischtig	0	0	0	1	0	0	0	0	0	0
redactedQ28tokens147characters	0	0	0	0	0	0	0	1	0	0
iri	1	1	0	0	0	0	0	0	0	0
Bedürfnis	0	0	1	0	0	0	0	0	0	0
Stund	0	0	0	0	2	0	0	0	0	0
gwächslet	0	0	0	0	0	0	0	1	0	0
Version	0	1	0	0	0	0	0	0	0	0
Vermuetlech	0	0	0	0	0	1	0	0	0	0
zurächt	0	0	0	0	0	0	1	0	0	0
redactedQ35tokens177characters	0	0	0	0	0	0	0	0	1	0
redactedQ30tokens172characters	0	0	0	0	0	0	0	0	0	1
vili	1	0	0	0	0	0	0	0	0	0
funktionierendi	0	0	1	0	0	0	0	0	0	0
Partnerschafte	0	0	0	0	1	0	0	0	0	0
extrem	0	0	0	0	0	1	0	0	0	0
eisytig	0	0	0	0	0	0	2	0	0	0
Materielle	0	1	0	0	0	0	0	0	0	0
nützlech	0	0	0	1	0	0	0	0	0	0
praktisch	0	0	0	0	0	1	0	0	0	0
trotzdäm	0	0	0	0	0	0	0	0	0	1
Annatina	0	4	0	0	0	0	0	0	0	0
emotionale	0	0	0	0	0	0	0	0	1	0
Toucher	0	0	0	0	0	0	0	0	0	1
furt	0	0	1	0	0	0	0	0	0	0
Gägeteil	0	0	0	0	0	0	0	1	0	0
Luigi	0	1	0	0	0	0	0	0	0	0
überchunnt	0	0	0	0	1	0	0	0	0	0
Z'	0	0	0	0	0	0	0	1	0	0
Spiez	0	0	0	0	0	0	0	0	1	0
vermuetlech	0	1	0	0	0	0	0	0	0	0
Antwort	0	0	0	0	1	0	0	0	0	0
Frag	0	0	0	0	0	0	0	0	0	1
vilecht	0	1	0	0	0	0	0	0	0	0
Blockade	0	0	0	0	1	0	0	0	0	0
dänke	0	0	0	0	0	0	0	1	0	0
solchen	0	1	0	0	0	0	0	0	0	0
gesprächen	0	0	1	0	0	0	0	0	0	0
ausweiche	0	0	0	0	1	0	0	0	0	0
rächt	0	1	0	0	0	0	0	0	0	0
redactedQ8tokens37characters	0	0	0	0	1	0	0	0	0	0
gloube	0	0	0	0	0	0	0	0	1	0
nöch	0	0	0	0	1	0	0	0	0	0
häre	0	0	0	0	0	0	0	1	0	0
Schlüssu	0	0	0	0	0	1	0	0	0	0
Dänk	0	0	0	0	0	0	0	0	0	1
irgendwo	0	1	0	0	0	0	0	0	0	0
Huus	0	0	0	0	1	0	0	0	0	0
Wohlfüel-Egge	0	0	0	0	0	0	1	0	0	0
schtimmt	0	0	0	1	0	0	0	0	0	0
D'	0	0	0	0	0	1	0	0	0	0
Yschtellig	0	0	0	0	0	0	1	0	0	0
derby	0	0	1	0	0	0	0	0	0	0
Hinecht	0	0	0	0	0	0	0	0	0	1
Edelsteine	0	1	0	0	0	0	0	0	0	0
syge	0	0	1	0	0	0	0	0	0	0
beidne	0	1	0	0	0	0	1	0	0	0
ghöre	0	0	1	0	0	0	0	1	0	0
letschti	0	0	0	0	0	1	0	0	0	0
Zyle	0	0	0	0	0	0	1	0	0	0
erschtens	1	0	0	0	0	0	0	0	0	0
Ys	0	0	1	0	0	0	0	0	0	0
dünn	0	0	0	0	1	0	0	0	0	0
zwöitens	0	0	0	0	0	0	0	0	1	0
überhoupt	0	0	0	0	0	0	0	0	0	1
tüei	0	0	0	0	1	0	0	0	0	0
Apple	0	0	0	0	0	0	0	0	1	0
konzentriere	0	0	0	0	0	0	0	0	0	1
eigete	0	0	0	0	0	0	1	0	0	0
Awalt	0	0	0	0	0	0	0	1	0	0
sälber	0	0	0	0	0	0	0	0	1	0
Facebook-Account	0	0	0	1	1	0	0	0	0	0
när	0	0	0	0	0	0	1	0	0	0
Daltons	0	1	0	0	0	0	0	0	0	0
zwöi	0	1	0	0	0	0	0	0	0	0
verby	0	0	1	0	0	0	0	0	0	0
merke	0	0	0	0	0	0	0	0	0	1
Opfer	0	0	0	1	0	0	0	0	0	0
Unfähigkeit	0	0	0	0	0	0	0	1	0	0
Anna	0	1	0	0	0	0	0	0	0	0
Bahnhof	0	0	0	0	0	0	0	0	0	1
gefunde	0	0	0	0	1	0	0	0	0	0
enorm	0	0	0	0	0	0	1	0	1	0
wehmüetig	0	0	0	0	0	0	0	0	0	1
Tim	0	1	0	0	0	0	0	0	0	0
Abe	0	0	0	1	0	0	0	0	0	0
Gwärbschuel-Lehrer	0	0	0	0	0	0	0	0	0	1
;-))	0	0	0	0	0	0	1	0	0	0
Auso	0	0	0	0	0	0	0	1	0	0
Sinn	0	0	0	0	0	0	0	0	0	1
